"date","hour_beginning","coast","east","farwest","north","northcentral","southcentral","southern","west","all","label"
"2019-04-14",20,10333.25,1318.6,3009.12,867.56,10923.38,5922.19,3074.84,1379.05,36827.98,"actual"
"2019-04-14",21,10105.3,1344.81,3049.7,874.18,10885.02,5793.72,3034.96,1403.91,36491.6,"actual"
"2019-04-14",22,9590.63,1298.83,3064.03,815.37,10224.34,5376.89,2840.49,1323.44,34534.04,"actual"
"2019-04-14",23,8995.67,1204.97,3056.06,768.43,9353.02,4850.72,2585.36,1184.62,31998.84,"actual"
"2019-04-15",0,8556.23,1144.69,3012.43,731.73,8654.78,4457.39,2350.88,1122.1,30030.23,"actual"
"2019-04-15",1,8315.43,1113.59,2995.99,720.34,8345.55,4222.94,2212.61,1085.45,29011.9,"actual"
"2019-04-15",2,8214.21,1096.65,2985.52,719.12,8239.37,4105.79,2136.39,1075.73,28572.78,"actual"
"2019-04-15",3,8238.13,1060.83,2985.93,727.27,8263.17,4105.91,2106.84,1077.82,28565.91,"actual"
"2019-04-15",4,8454.55,1076.61,2990.44,751,8620.9,4212.01,2140.14,1097.24,29342.88,"actual"
"2019-04-15",5,9040.99,1175.13,3013.16,804.13,9494.15,4601.21,2274.6,1175.94,31579.31,"actual"
"2019-04-15",6,9874.42,1357.99,3061.05,872.62,10874.01,5307.35,2571.39,1319.85,35238.68,"actual"
"2019-04-15",7,10156.66,1474.23,3113.06,878.43,11417.04,5575.8,2662.6,1311.36,36589.18,"actual"
"2019-04-15",8,10278.37,1495.89,3107.2,884.88,11334.92,5497.46,2642.3,1269.71,36510.73,"actual"
"2019-04-15",9,10465.87,1468.25,3183.3,930.59,11269.43,5452.67,2713.34,1143.93,36627.37,"actual"
"2019-04-15",10,10668.54,1451.72,3195.08,899.05,11247.68,5453.52,2837.9,1150.45,36903.93,"actual"
"2019-04-15",11,10847.71,1437.52,3211.61,905.34,11269.96,5540.73,2962.21,1147.05,37322.13,"actual"
"2019-04-15",12,10991.05,1448.55,3238.05,911.71,11299.29,5619.62,3105.13,1138.1,37751.5,"actual"
"2019-04-15",13,11211.17,1456.99,3271.96,917.42,11436.44,5787.27,3289.11,1170.7,38541.05,"actual"
"2019-04-15",14,11458.29,1493.07,3301.15,866.41,11571.58,5971.05,3471.55,1194.81,39327.9,"actual"
"2019-04-15",15,11753.94,1530.27,3346.68,806.1,11733.33,6177.04,3619.71,1207.12,40174.2,"actual"
"2019-04-15",16,11944.34,1562.73,3385.68,936.02,12004.94,6460.08,3713.58,1273.68,41281.04,"actual"
"2019-04-15",17,12006.07,1567.11,3378.88,973.01,12213.92,6708.39,3704.56,1321.11,41873.04,"actual"
"2019-04-15",18,11830.79,1572.11,3358.06,972,12224.31,6813.89,3594.51,1380.52,41746.18,"actual"
"2019-04-15",19,11506.21,1544.91,3319.82,921.84,12073.93,6756.03,3463.14,1416.65,41002.53,"actual"
"2019-04-15",20,11580.27,1579.25,3288.66,916.26,12374.32,6797.57,3523.53,1444.95,41504.81,"actual"
"2019-04-15",21,11188.92,1521.54,3269.56,890.04,12010.24,6531.03,3424.85,1432.66,40268.83,"actual"
"2019-04-15",22,10422.81,1391.99,3241.82,850.37,10935.09,5939.24,3174.07,1265.42,37220.81,"actual"
"2019-04-15",23,9647.09,1266.84,3142.6,793.91,9826.31,5285.37,2870.02,1203.13,34035.26,"actual"
"2019-04-16",0,9083.92,1188.42,3102.04,751.88,8994.86,4832.49,2622.49,1140.61,31716.71,"actual"
"2019-04-16",1,8745.72,1143.32,3076.2,739.4,8490.42,4571.68,2475.46,1070.32,30312.53,"actual"
"2019-04-16",2,8566.67,1085.77,3059.69,728.93,8236.08,4427.41,2375.76,1037.45,29517.76,"actual"
"2019-04-16",3,8521.73,1079.67,3059.14,730.61,8134.63,4372.32,2349.28,1033.62,29281.01,"actual"
"2019-04-16",4,8656.47,1088.81,3058.08,744.59,8303.59,4438.5,2369.75,1037.47,29697.25,"actual"
"2019-04-16",5,9150.59,1179.83,3071.93,732.01,9031.25,4774.02,2488.49,1093.77,31521.88,"actual"
"2019-04-16",6,9940.18,1321.12,3095.35,780.07,10279.36,5393.02,2769.57,1191.42,34770.08,"actual"
"2019-04-16",7,10182.51,1370.5,3106.1,799.5,10813.18,5671.97,2842.9,1238.03,36024.68,"actual"
"2019-04-16",8,10433.24,1395.16,3091.48,824.26,10953.05,5709.54,2844.87,1224.98,36476.58,"actual"
"2019-04-16",9,10810.83,1399.64,3110.96,821.04,11133.37,5787.95,3012.84,1186.56,37263.19,"actual"
"2019-04-16",10,11188.45,1447.22,3093.26,843.42,11388.69,5954.97,3209.55,1168.98,38294.53,"actual"
"2019-04-16",11,11469.84,1490.76,3112.91,836.55,11621.15,6107.62,3322.78,1198.42,39160.03,"actual"
"2019-04-16",12,11767.5,1512.88,3111.86,839.24,11792.21,6272.22,3461.57,1195.55,39953.02,"actual"
"2019-04-16",13,12227.92,1568.88,3140.33,870.01,11993.28,6506.21,3631.28,1189.99,41127.89,"actual"
"2019-04-16",14,12566.57,1581.3,3167.85,934.08,12049.63,6625.66,3840.37,1179.82,41945.28,"actual"
"2019-04-16",15,12831.31,1592.11,3171.51,882.22,12090.07,6809.18,3849.34,1280.55,42506.29,"actual"
"2019-04-16",16,13019.63,1598.04,3201.27,907.14,12246.84,6864.44,3897.88,1255.35,42990.59,"actual"
"2019-04-16",17,12846.08,1598.98,3247.22,884.64,12258.16,6853.27,3860.88,1274.62,42823.85,"actual"
"2019-04-16",18,12422.02,1608.78,3238.38,884.94,12212.16,6815.79,3739.59,1321.38,42243.05,"actual"
"2019-04-16",19,12190.54,1586.99,3222.74,888.51,12269.12,6854.93,3616.1,1360.23,41989.18,"actual"
"2019-04-16",20,12316.17,1642.44,3189.37,907.58,12637.31,7022.42,3688.24,1428.95,42832.48,"actual"
"2019-04-16",21,11963.33,1597.5,3165.03,883.85,12338.79,6844.96,3607.63,1444.29,41845.38,"actual"
"2019-04-16",22,11251.14,1466.74,3063.17,835.21,11415.16,6283.95,3365.75,1401.31,39082.43,"actual"
"2019-04-16",23,10442.65,1357.18,2985.78,785.18,10377.17,5707.99,3063.74,1334.21,36053.92,"actual"
"2019-04-17",0,10250.29,1326.17,2971.85,772.51,10129.35,5560.56,2977.49,1313.84,35302.05,"actual"
"2019-04-17",1,9496.29,1196.34,2924.86,728.4,9065.42,4968.28,2649.84,1224.1,32253.53,"actual"
"2019-04-17",2,9297.76,1151.93,2938.72,707.06,8743.6,4834.83,2557.42,1182.07,31413.38,"actual"
"2019-04-17",3,9232.41,1126.5,2966.94,686.37,8650.1,4710.51,2502.31,1136.77,31011.92,"actual"
"2019-04-17",4,9386.38,1125.37,2971.71,691.13,8868.74,4755.56,2516.97,1139.88,31455.75,"actual"
"2019-04-17",5,9897.98,1188.04,2994.28,739.81,9523.52,5101.81,2642.82,1174.28,33262.55,"actual"
"2019-04-17",6,10713.46,1330.84,3082.81,788.02,10721.5,5766.6,2942.18,1206.88,36552.3,"actual"
"2019-04-17",7,11058.85,1370.81,3111.4,786.52,11304.71,6103.12,3075.44,1196.32,38007.17,"actual"
"2019-04-17",8,11243.13,1385.67,3120.64,763.96,11433.03,6176.72,3107.84,1165.31,38396.29,"actual"
"2019-04-17",9,11532.42,1417.75,3123.83,803.3,11691.7,6322.3,3214.86,1197.46,39303.63,"actual"
"2019-04-17",10,11948.92,1465.28,3130.56,849.75,11935.12,6427.53,3311.64,1225.25,40294.06,"actual"
"2019-04-17",11,12207.38,1500.65,3094.92,897.56,12038.11,6499.47,3452.03,1266.47,40956.59,"actual"
"2019-04-17",12,12188.46,1576.09,3086.32,920.77,12143.37,6597.54,3593.92,1288.67,41395.14,"actual"
"2019-04-17",13,12205.71,1570.7,3110.33,933.61,12440.99,6854.37,3739.32,1348.48,42203.52,"actual"
"2019-04-17",14,12187.01,1580.25,3102.29,969.85,12736.55,7130.96,3885.12,1438.85,43030.88,"actual"
"2019-04-17",15,12167.4,1575.58,3096.63,990.48,13118.18,7443.96,3973.52,1490.12,43855.86,"actual"
"2019-04-17",16,12068.71,1555.3,3102.01,1020.1,13676.28,7691.87,4059.49,1537.52,44711.29,"actual"
"2019-04-17",17,12010.16,1560.92,3108.05,1020.14,14086,7836.66,4077.17,1601.16,45300.26,"actual"
"2019-04-17",18,11784.42,1583.91,3133.86,1015.21,14112.58,7788.44,3996.67,1562.86,44977.95,"actual"
"2019-04-17",19,11895.25,1584.09,3112.08,987.26,13904.66,7686.95,3875.47,1542.92,44588.69,"actual"
"2019-04-17",20,12036.72,1594.98,3127.59,976.32,13936.92,7734.13,3910.49,1522.23,44839.4,"actual"
"2019-04-17",21,11809.12,1575.18,3189.5,907.31,13436.27,7459.99,3820.58,1460.41,43658.34,"actual"
"2019-04-17",22,11307.13,1486.93,3171.67,851.32,12351.85,6905.91,3567.43,1328.27,40970.5,"actual"
"2019-04-17",23,10660.47,1358.1,3089.32,776.02,11102.21,6168.84,3301.93,1176,37632.89,"actual"
"2019-04-18",0,10137.37,1236.1,3020.06,725.77,9862.97,5302.42,3075.48,1077.53,34437.7,"actual"
"2019-04-18",1,9819.44,1183.68,2918.4,712.65,8939.52,4748.34,2798.26,1086.86,32207.14,"actual"
"2019-04-18",2,9676.11,1164.35,2897.53,705.97,8487.35,4457.08,2643.33,1077.77,31109.49,"actual"
"2019-04-18",3,9535.76,1111.03,2917.68,702.65,8356.41,4331.33,2522.42,1062.88,30540.16,"actual"
"2019-04-18",4,9272.07,1127.81,2860.84,710.03,8485.47,4340.35,2458.16,1139.64,30394.38,"actual"
"2019-04-18",5,9361.33,1165.02,2914.71,732.08,9051.74,4613.9,2476.07,1165.32,31480.16,"actual"
"2019-04-18",6,10020.58,1311.53,3018.98,807.02,10225.4,5213.23,2646.57,1230.84,34474.15,"actual"
"2019-04-18",7,10340.44,1390.34,3040.38,814.98,10798.16,5498.59,2653.89,1300.34,35837.12,"actual"
"2019-04-18",8,10506.88,1401.55,3035.86,820.72,10920.96,5556.1,2668.92,1321.28,36232.28,"actual"
"2019-04-18",9,10697.66,1434.16,3090.65,861.86,11176.57,5627.51,2782.56,1304.8,36975.77,"actual"
"2019-04-18",10,10715.2,1452.75,3130.48,941.09,11430.53,5750.44,2937.04,1256.15,37613.69,"actual"
"2019-04-18",11,10894.83,1466.05,3149.82,923.24,11534.15,5915.41,3114.78,1257.87,38256.15,"actual"
"2019-04-18",12,11110.13,1477.6,3163.18,924.13,11441.84,5983.13,3290.18,1246.74,38636.94,"actual"
"2019-04-18",13,11405.15,1454.52,3177.38,913.99,11349.74,6022.71,3470.92,1251.35,39045.75,"actual"
"2019-04-18",14,11588.36,1412.07,3190.24,915.17,11260.22,6074.59,3619.4,1249.44,39309.48,"actual"
"2019-04-18",15,11707.48,1442.31,3205.07,918.9,11241.32,6146.16,3733.5,1270.27,39665.01,"actual"
"2019-04-18",16,11797.9,1432.4,3217.87,893.92,11318.74,6232.27,3810.91,1307.19,40011.2,"actual"
"2019-04-18",17,11659.54,1419.72,3235.02,852.22,11361.7,6297.22,3742.58,1345.14,39913.13,"actual"
"2019-04-18",18,11165.89,1398.14,3231.27,841.95,11301.46,6257.2,3626.42,1328.17,39150.51,"actual"
"2019-04-18",19,10835.95,1370.34,3186.97,853.17,11098.26,6085.62,3418.1,1274.67,38123.09,"actual"
"2019-04-18",20,10878.33,1392.28,3147.61,848.95,11333,6154.13,3349.72,1340.45,38444.46,"actual"
"2019-04-18",21,10558.33,1351.09,3130.26,838.2,11077.8,5966.48,3236.82,1371.61,37530.57,"actual"
"2019-04-18",22,9987.66,1276,3029.02,800.96,10341.07,5512.77,3006.39,1392.66,35346.52,"actual"
"2019-04-18",23,9315.28,1198.61,3032.5,728.41,9442.79,5002.49,2708.81,1245.52,32674.42,"actual"
"2019-04-19",0,8755.5,1106.03,3026.2,690.42,8738.66,4591.95,2452.75,1136.76,30498.27,"actual"
"2019-04-19",1,8390.68,1066.04,3034.96,667.06,8377.32,4331.4,2252.82,1048.02,29168.3,"actual"
"2019-04-19",2,8177.04,1077.03,2989.97,660.54,8155.25,4172.41,2118.94,1040.34,28391.52,"actual"
"2019-04-19",3,8079.1,1060.11,2965.35,656.25,8075.43,4121.67,2067.77,1040.95,28066.61,"actual"
"2019-04-19",4,8135.58,1091.02,3014.64,668.41,8252.65,4177.05,2062.4,1003.74,28405.48,"actual"
"2019-04-19",5,8415.95,1107.51,3042.78,702.65,8754.46,4381.04,2112.04,1005.18,29521.61,"actual"
"2019-04-19",6,8799.15,1186.35,3041.6,740.25,9535.26,4742.98,2209.74,1087.71,31343.04,"actual"
"2019-04-19",7,8988.82,1206.39,3041.52,763.26,10032.13,4984.76,2246.66,1145.3,32408.84,"actual"
"2019-04-19",8,9363.31,1309.58,3067.23,801.39,10433.34,5189.53,2389.36,1140.7,33694.44,"actual"
"2019-04-19",9,9687.21,1313.35,3110.39,851.54,10712.34,5325.55,2585.58,1100.2,34686.14,"actual"
"2019-04-19",10,9893.94,1327.94,3130.06,849.17,10865.38,5402.52,2701.72,1095.14,35265.88,"actual"
"2019-04-19",11,10053.52,1347.17,3148.7,846.51,10795.46,5424.92,2835.82,1086.48,35538.59,"actual"
"2019-04-19",12,10100.74,1344.09,3166.19,828.81,10722.54,5448.36,2972.54,1075.14,35658.41,"actual"
"2019-04-19",13,10099.66,1328.13,3191.07,825.72,10610.57,5500.86,3140.28,1069.21,35765.49,"actual"
"2019-04-19",14,10137.75,1335.95,3206.54,822.34,10523.75,5571.99,3312.06,1085.58,35995.95,"actual"
"2019-04-19",15,10181.75,1303.65,3236.63,821.29,10467.37,5690.62,3480.75,1121.2,36303.27,"actual"
"2019-04-19",16,10261,1331.53,3267.94,827.01,10528.77,5886.03,3591.51,1149.34,36843.14,"actual"
"2019-04-19",17,10267,1325.32,3271.25,833.88,10539.06,6048.9,3613.61,1167.82,37066.85,"actual"
"2019-04-19",18,10048.37,1331.54,3255.23,812.14,10443.79,6093.93,3527.88,1187.54,36700.4,"actual"
"2019-04-19",19,9779.52,1330.45,3242.66,783.09,10278.32,5963.51,3334.28,1247.41,35959.24,"actual"
"2019-04-19",20,9903.38,1351.03,3214.28,805.07,10483.51,5947.74,3228.99,1273.5,36207.5,"actual"
"2019-04-19",21,9707.19,1306.07,3171.77,790.07,10371.41,5779.32,3072.13,1265.52,35463.47,"actual"
"2019-04-19",22,9333.39,1247.04,3078.03,770.97,9856.99,5427.84,2870.12,1224.13,33808.5,"actual"
"2019-04-19",23,8843.98,1172.49,2999.35,734.99,9233.19,4971.07,2644.67,1177.1,31776.83,"actual"
"2019-04-20",0,8400.57,1100.83,2957.61,708.83,8660.73,4564.14,2410.69,1134.76,29938.18,"actual"
"2019-04-20",1,8129.45,1044.07,2947.16,692.71,8294.95,4281,2235.62,1093.16,28718.14,"actual"
"2019-04-20",2,7976.08,1017.37,2935.56,684.69,8126.34,4133.97,2112.67,1072.19,28058.88,"actual"
"2019-04-20",3,7906.87,1018.02,2969.57,684.59,8081.13,4050.74,2052.55,1031.86,27795.32,"actual"
"2019-04-20",4,7911.43,1035.47,3014.86,690.19,8165.54,4044.97,2030.07,1000.05,27892.58,"actual"
"2019-04-20",5,8066.24,1092.84,3037.09,721.63,8439.6,4108.49,2059.34,995.4,28520.64,"actual"
"2019-04-20",6,8299.67,1191.1,3037.13,759.38,8876.17,4305.93,2117.57,1053.89,29640.82,"actual"
"2019-04-20",7,8477.13,1267.89,3029.51,789.08,9400.17,4559.04,2130.48,1109.61,30762.92,"actual"
"2019-04-20",8,8875.02,1315.86,3051.47,831.7,9931.43,4829.11,2295.69,1150,32280.27,"actual"
"2019-04-20",9,9220.99,1339.95,3099.66,878.1,10206.57,5020.73,2515.24,1114.09,33395.33,"actual"
"2019-04-20",10,9468.73,1295.94,3103.58,887.25,10365.68,5138.2,2711.32,1164.34,34135.04,"actual"
"2019-04-20",11,9631.86,1291.41,3122.45,874.69,10358.12,5178.88,2889.26,1156.12,34502.8,"actual"
"2019-04-20",12,9757.35,1221.13,3157.55,869.63,10415.38,5289.9,3077.37,1180.16,34968.45,"actual"
"2019-04-20",13,9914.02,1231.39,3183.96,881.1,10529.64,5430.98,3268.34,1246.47,35685.91,"actual"
"2019-04-20",14,10193.25,1281.44,3235.65,899.68,10750.07,5670.83,3427.25,1291.18,36749.34,"actual"
"2019-04-20",15,10520.45,1293.15,3284.96,924.47,11003.39,5960.69,3553.95,1313.75,37854.81,"actual"
"2019-04-20",16,10834.02,1313.74,3314.89,941.99,11357.92,6276.9,3616.26,1364.09,39019.82,"actual"
"2019-04-20",17,11026.92,1357.53,3321.11,961.11,11629.71,6541.95,3599.22,1407.26,39844.82,"actual"
"2019-04-20",18,10937.16,1384.97,3299.67,944.4,11684.68,6631.79,3500.94,1450.03,39833.64,"actual"
"2019-04-20",19,10646.79,1352.7,3263.48,881.08,11433.23,6488.26,3319.99,1445.32,38830.86,"actual"
"2019-04-20",20,10599.91,1382.25,3225.99,885.66,11432.45,6432.4,3220.71,1431.2,38610.59,"actual"
"2019-04-20",21,10321.84,1359.57,3213.04,877.31,11285.78,6257.86,3116.64,1433.78,37865.82,"actual"
"2019-04-20",22,9876.05,1293.13,3160.95,837.46,10684.09,5845.36,2971.09,1384.94,36053.07,"actual"
"2019-04-20",23,9320,1178.49,3123.85,792.97,9847.15,5378.47,2782.21,1269.13,33692.27,"actual"
"2019-04-21",0,8810.43,1099.99,3077.41,751.22,9053.77,4876.08,2611.99,1156.38,31437.27,"actual"
"2019-04-21",1,8440.26,1041.68,3075.26,720.58,8482.9,4480.11,2434.03,1088.95,29763.77,"actual"
"2019-04-21",2,8199.37,1009.82,3092.23,700.74,8104.24,4245.73,2298.07,1047.6,28697.8,"actual"
"2019-04-21",3,8036.78,995.17,3080.56,688.31,7878.54,4102.94,2227.45,1013.83,28023.57,"actual"
"2019-04-21",4,8015.49,996.46,3065.89,671.33,7788.99,4039.93,2188.74,1009.31,27776.14,"actual"
"2019-04-21",5,8076.66,1016.41,3050.17,676.7,7862.66,4071.77,2187.39,1017.44,27959.2,"actual"
"2019-04-21",6,8198.5,1072.16,3065.26,678.09,8161.11,4213.53,2231.93,1045.72,28666.3,"actual"
"2019-04-21",7,8290.76,1085.69,3072.37,697.39,8544.18,4361.61,2273.15,1076.04,29401.19,"actual"
"2019-04-21",8,8724.7,1196.69,3075.92,750.16,9260.67,4658.58,2479.93,1106.53,31253.16,"actual"
"2019-04-21",9,9197.78,1242.77,3138.88,811,9823.64,4970.45,2751.12,1090.79,33026.44,"actual"
"2019-04-21",10,9612.66,1258.61,3180.2,824.87,10176.75,5164.42,3009.88,1109.64,34337.02,"actual"
"2019-04-21",11,10003.93,1293.91,3230.91,840.88,10499.47,5312.45,3250.48,1125.92,35557.97,"actual"
"2019-04-21",12,10367.68,1315.73,3277.48,859.07,10872.54,5510.33,3443.69,1162.33,36808.85,"actual"
"2019-04-21",13,10720.74,1345.22,3313.27,901.51,11210.55,5764.52,3547.05,1187.24,37990.12,"actual"
"2019-04-21",14,11034.92,1373.33,3328.88,928.72,11569.33,6027.53,3598.23,1267.6,39128.54,"actual"
"2019-04-21",15,11338.34,1428.09,3316.99,956.03,11859.64,6266.98,3660.75,1351.05,40177.88,"actual"
"2019-04-21",16,11513.17,1454.35,3323.42,981.19,12263.97,6463.48,3704.41,1396.47,41100.45,"actual"
"2019-04-21",17,11580.57,1498.01,3328.99,979.74,12480.9,6618.68,3635.21,1451.21,41573.32,"actual"
"2019-04-21",18,11405.84,1504.18,3326.91,956.04,12425.27,6595.86,3560.42,1475.61,41250.13,"actual"
"2019-04-21",19,11120.67,1469.53,3384.34,876.38,12261.62,6529.33,3405.89,1395.02,40442.79,"actual"
"2019-04-21",20,11163.38,1474.94,3447.6,855.5,12362.04,6565.83,3382.94,1287.55,40539.77,"actual"
"2019-04-21",21,10964.12,1420.72,3396.7,861.41,12178.08,6472.39,3278.13,1331.97,39903.51,"actual"
"2019-04-21",22,10410.97,1309.89,3272.95,816.13,11412.97,6027.77,3097.84,1335.91,37684.45,"actual"
"2019-04-21",23,9703.47,1209.75,3170.98,745.01,10338.55,5437.83,2872.94,1257.39,34735.91,"actual"
"2019-04-22",0,9120.32,1156.49,3119.39,715.58,9388.41,4960.03,2650.61,1186.91,32297.75,"actual"
"2019-04-22",1,8778.91,1083.83,3088.22,709.58,8847.43,4684.14,2470.53,1114.04,30776.68,"actual"
"2019-04-22",2,8581.43,1066.59,3063.51,705.88,8487.18,4500.31,2381.67,1092.44,29879,"actual"
"2019-04-22",3,8519.47,1062.87,3068.42,718.43,8359.21,4407.04,2338.89,1062.94,29537.27,"actual"
"2019-04-22",4,8663.45,1072.27,3102.51,706.7,8449.57,4473.93,2310.42,1010.86,29789.71,"actual"
"2019-04-22",5,9138.36,1147.51,3087.92,714.34,9031.88,4791.02,2391.68,1047.07,31349.78,"actual"
"2019-04-22",6,9830.93,1269.62,3097.86,760.47,10004.29,5353.06,2568.48,1128.47,34013.18,"actual"
"2019-04-22",7,10102.38,1330.94,3122.27,781.41,10510.28,5613.16,2612.76,1170.55,35243.77,"actual"
"2019-04-22",8,10425.69,1382.38,3180.5,833.41,10877.63,5713.13,2762.23,1102.17,36277.13,"actual"
"2019-04-22",9,10902.69,1385.99,3213.89,878.46,11269.83,5805.56,3129.24,1111.44,37697.1,"actual"
"2019-04-22",10,11457.34,1398.69,3253.8,915.94,11731.26,6054.66,3371.32,1109.93,39292.94,"actual"
"2019-04-22",11,11950.86,1497.45,3238.43,909.72,12135.9,6225.75,3517.17,1195.97,40671.25,"actual"
"2019-04-22",12,12358.89,1557.42,3214.81,941.67,12518.26,6419.26,3670.42,1282.91,41963.64,"actual"
"2019-04-22",13,12758.03,1597.92,3225.32,945.91,12879.65,6589.81,3815.34,1325.29,43137.28,"actual"
"2019-04-22",14,12998.2,1636.05,3235.75,964.24,13213.91,6717.5,3978.28,1341.4,44085.33,"actual"
"2019-04-22",15,13202.66,1686.08,3238.46,944.55,13411.95,6880.79,4038.19,1390.41,44793.09,"actual"
"2019-04-22",16,13173.56,1677.47,3246.66,944.23,13584.5,7056.92,3993.26,1385.26,45061.86,"actual"
"2019-04-22",17,13004.98,1694.98,3191.49,939.95,13637.24,7172.89,3881.5,1431.53,44954.57,"actual"
"2019-04-22",18,12592.87,1667.11,3189,920.79,13428.42,7076.72,3709.01,1417.61,44001.53,"actual"
"2019-04-22",19,12250.79,1625.3,3178.31,925.22,13263.16,7019.99,3517.21,1405.47,43185.45,"actual"
"2019-04-22",20,12280.29,1646.83,3207.58,939.89,13485.09,7091.29,3569.86,1390.42,43611.24,"actual"
"2019-04-22",21,11903.96,1560.47,3205.36,918.55,12998.56,6809.41,3500.69,1395.12,42292.12,"actual"
"2019-04-22",22,11156.58,1449.58,3118.44,855.25,11886.53,6226.39,3281.43,1297.54,39271.73,"actual"
"2019-04-22",23,10384.36,1327,3005.16,793.85,10737.94,5556.2,2966.14,1236.93,36007.59,"actual"
"2019-04-23",0,9763.5,1198.21,2996.02,743.48,9871.46,5071.1,2720.43,1127.3,33491.5,"actual"
"2019-04-23",1,9361.73,1164.78,2978.57,721.88,9283.43,4743.38,2588,1091.56,31933.33,"actual"
"2019-04-23",2,9092.27,1127.07,2966.33,706.87,8898.46,4576.69,2523.98,1054.47,30946.14,"actual"
"2019-04-23",3,9003.36,1121.6,2957.35,692.85,8710.65,4513.1,2457.03,1027.17,30483.11,"actual"
"2019-04-23",4,9106.45,1129.89,2956.53,696.41,8786.43,4524.65,2509.19,1027.32,30736.88,"actual"
"2019-04-23",5,9625.34,1199.69,2935.11,738.88,9406.12,4869.42,2578.74,1088.42,32441.72,"actual"
"2019-04-23",6,10355.69,1306.01,2948.21,812.03,10517.61,5496.59,2797.5,1175.94,35409.58,"actual"
"2019-04-23",7,10614.43,1370,2979.15,825.07,11106.6,5829.51,2891.04,1195.69,36811.47,"actual"
"2019-04-23",8,10799.95,1393.55,2842.88,852.1,11249.63,5915.4,2913.21,1255.73,37222.47,"actual"
"2019-04-23",9,11075.27,1429.98,2792.47,849.21,11650.56,6030.22,3045.82,1278.49,38152.01,"actual"
"2019-04-23",10,11284.49,1460.89,2856.77,863.52,12072.1,6154.5,3277.15,1282.04,39251.45,"actual"
"2019-04-23",11,11404.4,1499.44,2982.06,863.65,12447.29,6197.62,3527.33,1234.43,40156.21,"actual"
"2019-04-23",12,11469.79,1526.32,3071.24,856.94,12723.36,6328.32,3605.98,1211.67,40793.63,"actual"
"2019-04-23",13,11673.92,1535.5,3175.45,914.28,12848.31,6385.04,3727.81,1174.97,41435.27,"actual"
"2019-04-23",14,11908.04,1580.71,3260.76,931.34,12797.85,6461.9,3802.03,1123.95,41866.58,"actual"
"2019-04-23",15,12032.63,1587.83,3287.15,861.14,12766.04,6512.16,3812.28,1174.35,42033.58,"actual"
"2019-04-23",16,12055.82,1594.69,3285.97,862.22,12863.43,6573.29,3828.42,1195.36,42259.2,"actual"
"2019-04-23",17,11929.96,1554.13,3201.92,851.18,12870.63,6625.44,3729.64,1305.05,42067.95,"actual"
"2019-04-23",18,11746.19,1531.29,3130.03,845.8,12796.21,6668.09,3569.15,1342.88,41629.63,"actual"
"2019-04-23",19,11733.95,1562.33,3072.77,837.85,12754.85,6743.15,3428.87,1364.98,41498.76,"actual"
"2019-04-23",20,11923.68,1588.83,3050.3,852.63,12797.79,6854.03,3507.51,1364.01,41938.78,"actual"
"2019-04-23",21,11675.47,1588.78,3005.89,821.38,12269.76,6694.43,3438.01,1276.41,40770.14,"actual"
"2019-04-23",22,11029.88,1478.7,3003.24,772.96,11056.18,6180.15,3224.12,1124.97,37870.2,"actual"
"2019-04-23",23,10325.41,1345.29,2935.85,706.61,9979.25,5597.22,2964.94,1051.95,34906.52,"actual"
"2019-04-24",0,9667.17,1209.82,2847.32,682.03,9172.92,5055.46,2732.1,1027.27,32394.09,"actual"
"2019-04-24",1,9281.47,1130.94,2888.16,664.95,8697.92,4755.75,2607.84,982.15,31009.18,"actual"
"2019-04-24",2,9078.6,1126.53,2885.69,655.31,8427.46,4592.54,2565.24,975.65,30307.01,"actual"
"2019-04-24",3,8991.72,1124.83,2864.88,654.14,8334.72,4513.77,2518.26,963.08,29965.4,"actual"
"2019-04-24",4,9109.91,1136.21,2893.1,658.06,8447.48,4554.75,2511.74,937.39,30248.63,"actual"
"2019-04-24",5,9603.13,1221.34,2955.08,706.43,8822.89,4853.47,2606.36,961.87,31730.56,"actual"
"2019-04-24",6,10420.6,1355.28,2997.81,771.19,9599.47,5461.65,2880.98,1032.22,34519.21,"actual"
"2019-04-24",7,10686.52,1405.75,3014.81,790.49,10276.25,5727.21,2957.69,1059.5,35918.21,"actual"
