date,hour_beginning,coastal,lz_north,lz_south_houston,lz_west,north,panhandle,south,south_houston,west,west_north,all
10/11/21,2,2621.21,1127.79,4884.33,9664.74,1197.11,2517.03,2357.79,4884.33,6983.72,10792.53,15676.86
10/11/21,3,1943.66,981.19,3636.89,8129.31,1061.8,2636.96,1705.46,3636.89,5399.5,9110.5,12747.38
10/11/21,4,1705.18,803.15,3284.43,6858.62,850.32,2502.27,1606.91,3284.43,4281.52,7661.77,10946.2
10/11/21,5,1210.43,725.86,2143.95,5984.9,799.57,2109.7,960.68,2143.95,3774.32,6710.76,8854.7
10/11/21,6,588.88,521.52,1215.99,4882.63,548.74,1644.27,632.06,1215.99,3206.2,5404.15,6620.15
10/11/21,7,163.55,410.06,564.68,3987.12,417.63,1402.49,403.9,564.68,2574.29,4397.18,4961.86
10/11/21,8,183.14,294.44,358.62,2575.02,350.27,818.71,187.36,358.62,1688.6,2869.46,3228.08
10/11/21,9,202.71,119.4,313.74,917.86,131.06,310.6,113.3,313.74,593.33,1037.26,1351
10/11/21,10,412.28,48,501.43,263.59,48,107.93,89.15,501.43,155.65,311.59,813.01
10/11/21,11,624.44,12.94,719.17,593.88,12.94,419.24,94.72,719.17,174.64,606.82,1325.98
10/11/21,12,881.33,9.64,980.62,1089.65,9.64,736.39,99.27,980.62,353.27,1099.29,2079.9
10/11/21,13,1295.93,2.13,1448.92,1963.69,2.13,1135.55,151.04,1448.92,830.09,1965.82,3414.74
10/11/21,14,1777.41,1.12,1993.61,3222.37,1.12,1633.41,209.68,1993.61,1595.48,3223.49,5217.1
10/11/21,15,1995.86,1.03,2363.99,4580.45,1.01,2101.16,356.15,2363.99,2491.27,4581.48,6945.45
10/11/21,16,1994.33,4.67,2522.25,5774.41,3.69,2304.25,503.7,2522.25,3495.36,5779.08,8301.33
10/11/21,17,2055.94,25.42,2858.2,7010.98,22.4,2556.25,773.31,2858.2,4486.7,7036.4,9894.6
10/11/21,18,1943.98,89.61,2882.55,8525.23,85.07,2912.53,943.09,2882.55,5612.72,8614.84,11497.39
10/11/21,19,1705.02,233.26,2707.99,10479.12,242.07,3170.47,1093.74,2707.99,7209.07,10712.38,13420.37
10/11/21,20,1584.68,372.46,3000.86,13898.28,390.01,3396.59,1573.32,3000.86,10327,14270.74,17271.6
10/11/21,21,1459.72,538.1,3306.07,15617.16,563.71,3445.99,2038.59,3306.07,11953.32,16155.26,19461.33
10/11/21,22,1626.75,689.72,3772.28,15336.7,759.33,3504.91,2340.33,3772.28,11567.38,16026.42,19798.7
10/11/21,23,1641.9,858.38,3868.91,15268.33,967.66,3484.97,2393.31,3868.91,11507.77,16126.71,19995.61
10/12/21,0,1796.76,870,4177.69,15353.85,989.19,3469.69,2471.08,4177.69,11674.82,16223.85,20401.54
10/12/21,1,1902.54,907.14,4349.94,15249.72,1027.6,3466.05,2616.74,4349.94,11493.88,16156.86,20506.81
10/12/21,2,2047.61,941.51,4450.18,15213.6,1066.29,3463.85,2582.34,4450.18,11445.19,16155.11,20605.28
10/12/21,3,2245.47,1008.35,4374.61,15176.98,1134.11,3423.58,2324.43,4374.61,11432.36,16185.33,20559.95
10/12/21,4,2320.44,1091.39,4615.79,14971.74,1225.78,3382.27,2513.35,4615.79,11237.08,16063.13,20678.92
10/12/21,5,2221.9,1171.33,4411.82,15260.4,1294.53,3382.51,2344.33,4411.82,11600.29,16431.73,20843.56
10/12/21,6,2220.13,1169.2,4463.55,15246.9,1284.31,3297.36,2289.3,4463.55,11788.53,16416.1,20879.63
10/12/21,7,1950.65,1167.19,4226.36,15168.64,1249.04,3066.8,2282.35,4226.36,12013.36,16335.83,20562.2
10/12/21,8,1621.24,966.43,3931.45,14764.4,1038.93,2982.13,2431.91,3931.45,11588.08,15730.83,19662.29
10/12/21,9,2163.71,829.95,4422.31,13699.51,897.17,2949.82,2427.77,4422.31,10513.31,14529.46,18951.78
10/12/21,10,2709.19,622.62,4866.71,13909.76,702.81,3293.96,2343.56,4866.71,10349.57,14532.38,19399.09
10/12/21,11,2860.62,963.13,4997.93,13973.23,1055.89,3432.79,2324.43,4997.93,10260.54,14936.36,19934.27
10/12/21,12,2894.01,1440.27,4978.37,13775.41,1537.75,3487.51,2280.88,4978.37,9993.9,15215.68,20194.05
10/12/21,13,2869.42,1429.24,4933.21,13970.06,1518.85,3468.53,2260.73,4933.21,10214.98,15399.3,20332.51
10/12/21,14,2900.76,1426.97,4922.26,14411.3,1481.04,3499.45,2211.16,4922.26,10668.12,15838.27,20760.53
10/12/21,15,2730.74,1320.13,5092.65,15215.41,1374.34,3445.05,2590.35,5092.65,11487.71,16535.54,21628.19
10/12/21,16,2786.8,1339.57,5103.04,15391.44,1424.95,3455.29,2564.94,5103.04,11602.08,16731.01,21834.06
10/12/21,17,2814.9,1395.68,5473.71,15263.02,1515.02,3401.87,2861.24,5473.71,11539.38,16658.7,22132.41
10/12/21,18,2793.25,1500.47,5538.36,15642.87,1633.27,3353.39,2921.59,5538.36,11980.21,17143.34,22681.7
10/12/21,19,2772.28,1519.97,5579.45,15928.53,1648.12,3216.05,2997.1,5579.45,12394.4,17448.5,23027.95
10/12/21,20,2667.76,1556.23,5492.91,15994.52,1685.56,3173.28,3008.77,5492.91,12508.29,17550.75,23043.66
10/12/21,21,2811.27,1527.62,5597.15,16212.86,1658.54,3326.67,2970.13,5597.15,12571.02,17740.48,23337.63
10/12/21,22,2827.02,1478.96,5591.09,15963.58,1608.15,3095.7,2969.6,5591.09,12533.17,17442.54,23033.63
10/12/21,23,2631.78,1462.81,5345.38,15829.98,1591.53,3010.57,2937.76,5345.38,12466.53,17292.79,22638.17
10/13/21,0,2472.9,1549.6,5232.18,15649.76,1682.87,2788.52,2976.52,5232.18,12510.72,17199.36,22431.54
10/13/21,1,2397.75,1537.97,5100.64,15412.11,1674.66,2716.41,2911.87,5100.64,12350.03,16950.08,22050.72
10/13/21,2,2454.91,1527.25,4972.55,15467.59,1663.24,2448.41,2770.67,4972.55,12630.15,16994.84,21967.39
10/13/21,3,2509.6,1527.25,5060.03,15463.27,1662.09,2689.83,2786.23,5060.03,12402.8,16990.52,22050.55
10/13/21,4,2342.32,1542.92,4965.52,14683.77,1676.17,3033.1,2834.29,4965.52,11306.34,16226.69,21192.21
10/13/21,5,2408.67,1572.57,5107.61,13695.87,1707,2949.12,2897.5,5107.61,10413.75,15268.44,20376.04
10/13/21,6,2529.57,1541.13,5015.98,10746.28,1668.99,2818.7,2669.57,5015.98,7616.57,12287.41,17303.4
10/13/21,7,2965.35,1439.94,5173.52,7849.65,1517.07,2555.83,2369.95,5173.52,5054.91,9289.59,14463.11
10/13/21,8,3021.93,1189.11,5119.89,6327.67,1200.22,2419.36,2259.18,5119.89,3735.99,7516.78,12636.68
10/13/21,9,3129.46,931.56,5305.21,4729.64,933.58,1944.23,2333.78,5305.21,2625.35,5661.2,10966.4
10/13/21,10,3149.96,874.3,5348.48,3851.02,876.46,1931.93,2319.73,5348.48,1795.72,4725.32,10073.8
10/13/21,11,3138.37,846.8,5325.62,3943.89,846.11,2083.41,2308.8,5325.62,1739.6,4790.69,10116.29
10/13/21,12,3137.61,799.83,5277.36,3869.6,802.22,2350.89,2246.44,5277.36,1409.63,4669.43,9946.79
10/13/21,13,3096.68,780.61,5179.69,4062.81,782.1,2533.84,2203.65,5179.69,1406.85,4843.42,10023.12
10/13/21,14,2961.92,674.73,4947.03,4539.11,674.36,2951.81,2119.95,4947.03,1452.84,5213.84,10160.88
10/13/21,15,2909.77,607.52,4776.26,4218.74,605.69,2963.47,1991.1,4776.26,1132.49,4826.26,9602.52
10/13/21,16,2896.28,763.33,4773.41,4548.82,779.25,2727.44,1978.81,4773.41,1703.78,5312.15,10085.56
10/13/21,17,2836.89,470.38,4653.96,5408.83,482.11,2539.48,1888.43,4653.96,2786.25,5879.21,10533.16
10/13/21,18,2823,355.94,4779.3,6516.62,357.26,2330.76,2011.84,4779.3,4129,6872.56,11651.86
10/13/21,19,2866.3,395.34,4879.79,5947.05,391.15,2081.66,2013.9,4879.79,3869.17,6342.39,11222.18
10/13/21,20,3004.97,541.22,4947.55,5090.15,534.79,2139.35,1936.96,4947.55,2962.84,5631.37,10578.91
10/13/21,21,2821.41,483.71,4748.08,4607.81,494.67,2108.75,1927.49,4748.08,2487.28,5091.52,9839.6
10/13/21,22,2442.01,646.1,4347.7,4447.95,692.96,1975.59,1911.17,4347.7,2420.02,5094.05,9441.75
10/13/21,23,2604.79,695.36,4450.27,4464.05,742.29,2105.88,1845.67,4450.27,2311.07,5159.41,9609.7
10/14/21,0,2983.17,464.91,4871.73,4814.65,490.58,1937.92,1907.81,4871.73,2831.81,5279.56,10151.29
10/14/21,1,3018.54,289.28,4757.62,5391.52,274.68,1993.61,1789.59,4757.62,3361.99,5680.8,10438.41
10/14/21,2,2845.91,288.62,4322.94,5060.35,267.01,1939.84,1509.41,4322.94,3109.75,5348.97,9671.92
10/14/21,3,2231.53,350.7,3318.75,4544.89,346.47,1537.59,1103.91,3318.75,2994.85,4895.59,8214.35
10/14/21,4,2060.31,365.07,3044.76,3592.24,364.65,888.46,1004,3044.76,2684.63,3957.31,7002.05
10/14/21,5,2164.35,202.1,2899.78,2629.87,206.16,390.72,742.74,2899.78,2227.78,2831.97,5731.75
10/14/21,6,2300.26,115.61,2913.86,2019.26,129.15,327.16,614.23,2913.86,1677.93,2134.87,5048.73
10/14/21,7,2173.47,75.57,2754.08,1901.47,94.89,469.99,580.6,2754.08,1412.17,1977.04,4731.12
10/14/21,8,1881.77,62.87,2324.42,2332.91,76.22,794.46,449.35,2324.42,1518.4,2395.78,4720.2
10/14/21,9,1853.51,60.95,2270.2,1912.42,85.88,571.44,441.02,2270.2,1291.72,1973.37,4243.57
10/14/21,10,2018.04,116.65,2386.57,1288.54,149.89,199.94,391.39,2386.57,1032.49,1405.19,3791.75
10/14/21,11,1775.44,202.9,1935.79,1503.13,229.84,363.16,163.24,1935.79,1110.13,1706.03,3641.81
10/14/21,12,1724.85,357.69,1837.26,2612.06,376.19,827.37,113.56,1837.26,1765.05,2969.75,4807.02
10/14/21,13,1639.47,429.5,1785.48,4229.38,449.4,1396.07,148.67,1785.48,2810.77,4658.88,6444.38
10/14/21,14,1559.33,427.05,1765.45,5124.61,437.42,1660.15,223.87,1765.45,3436.35,5551.66,7317.12
10/14/21,15,1280.82,386.03,1587.1,5906.08,400.74,1786.22,331.05,1587.1,4080.38,6292.11,7879.21
10/14/21,16,921.36,371.36,1412.6,6303.58,385.49,1601.77,524.19,1412.6,4654.72,6674.94,8087.53
10/14/21,17,1076.91,351.67,2492.06,6078.46,369.69,1318.47,1456.61,2492.06,4700.5,6430.13,8922.18
10/14/21,18,1473.18,303.56,2839.29,5520.84,320.33,1415.3,1442.76,2839.29,4012.12,5824.4,8663.69
10/14/21,19,1389.69,445.9,2531.86,5854.91,476.25,1499.7,1224.58,2531.86,4242.46,6300.81,8832.68
10/14/21,20,1318.73,659.01,2540.9,6928.06,709.84,1629,1317.54,2540.9,5152.87,7587.07,10127.98
10/14/21,21,1061.25,800.33,2302.44,7012.5,889.95,1463.78,1364.83,2302.44,5335.46,7812.83,10115.27
10/14/21,22,977.09,847.41,2269.12,6578.82,932.86,1406.32,1415.61,2269.12,4963.47,7426.23,9695.35
10/14/21,23,1003.72,895.06,2305.71,6474.14,958.66,1493.7,1425.7,2305.71,4793.14,7369.2,9674.92
10/15/21,0,1025.53,948.97,2315.4,6813.86,1004.9,1975.66,1429.69,2315.4,4642.46,7762.83,10078.24
10/15/21,1,1054.18,1064.16,2247.94,7078.69,1103.72,2256.52,1321.7,2247.94,4654.66,8142.85,10390.78
10/15/21,2,882.62,1024.23,1916.32,7459.14,1058.53,2177.78,1177.74,1916.32,5103.01,8483.37,10399.68
10/15/21,3,735.68,900.3,1716.79,7460.8,911.73,2480.25,1017.02,1716.79,4933.22,8361.1,10077.9
10/15/21,4,697.25,818.65,1571.7,8470.36,833.66,2901.96,944.51,1571.7,5483.32,9289.01,10860.7
10/15/21,5,711.51,573.42,1617.99,9648.64,566.24,2839.69,1031.24,1617.99,6691.36,10222.06,11840.04
10/15/21,6,654.31,524.43,1580.27,11955.69,537.77,2992.74,1077.73,1580.27,8797.85,12480.12,14060.4
10/15/21,7,512.94,617.13,1500.43,13770.72,666.93,3107.21,1079.84,1500.43,10521.36,14387.85,15888.28
10/15/21,8,412.46,699.96,1340.23,13875.76,795.31,2855.23,1026.47,1340.23,10826.47,14575.72,15915.94
10/15/21,9,315.38,924.64,1300.55,11754.74,1042.69,2271.13,1105.72,1300.55,9245.01,12679.38,13979.93
10/15/21,10,341.58,888.38,1341.27,11491.46,1004.77,2264.31,1161.93,1341.27,8948.53,12379.84,13721.12
10/15/21,11,160.08,995.02,1052.32,11802.52,1107.67,2067.47,1045.68,1052.32,9468.97,12797.54,13849.87
10/15/21,12,78.5,1297.45,812.4,12484.12,1401.55,2153.22,892.28,812.4,10068.41,13781.57,14593.96
10/15/21,13,100.6,1504.85,769.06,12263.11,1607.16,2058.97,881.04,769.06,9889.23,13767.96,14537
10/15/21,14,215.4,1534.16,924.86,11947.62,1649.82,1782.85,951.88,924.86,9806.7,13481.78,14406.65
10/15/21,15,460.89,1594.07,1347.78,11431.45,1700.84,1553.31,1142.92,1347.78,9515.32,13025.52,14373.28
10/15/21,16,888.45,1564.65,2095.89,10768.34,1662.73,1411.83,1455.67,2095.89,9010.19,12332.99,14428.87
10/15/21,17,1071.97,1549.6,2273.94,10387.22,1642.24,1319.38,1492.53,2273.94,8684.64,11936.82,14210.76
10/15/21,18,849.06,1425.03,2129.77,9289.99,1509.76,1041.91,1416.92,2129.77,8027.15,10715.02,12844.8
10/15/21,19,350.05,1271.4,1866.63,7745.38,1342.81,891.6,1630.82,1866.63,6668.14,9016.78,10883.42
10/15/21,20,573.9,1352.02,1820.15,8168.95,1403.65,817.2,1366.27,1820.15,7180.09,9520.97,11341.11
10/15/21,21,841.87,1387.82,2269.28,8487.32,1426.75,588.9,1526.44,2269.28,7760.46,9875.14,12144.42
10/15/21,22,1347.86,1216.09,2942.4,8093.93,1237.51,399.32,1732.72,2942.4,7535.01,9310.02,12252.42
10/15/21,23,1715.72,1053.41,3379.95,6834.3,1076.43,229.57,1758.29,3379.95,6487.66,7887.71,11267.67
10/16/21,0,1761.56,936.03,3352.23,5648.52,959.09,213.24,1598.88,3352.23,5404,6584.55,9936.77
10/16/21,1,2402,967.3,4435.54,4778.72,996.05,254.59,2001.09,4435.54,4527.83,5746.02,10181.56
10/16/21,2,3004.65,1002.32,5052.91,3941.44,1031.46,320.57,1998.58,5052.91,3641.41,4943.76,9996.67
10/16/21,3,3142.09,1074.63,5010.48,3236.82,1107.51,459.52,1833.03,5010.48,2779.77,4311.45,9321.92
10/16/21,4,3358.05,1161.03,5059.33,2751.59,1191.45,554.06,1723.66,5059.33,2144.73,3912.62,8971.95
10/16/21,5,3268.8,1032.67,4911.02,2337.87,1050.48,631.08,1660.99,4911.02,1670.21,3370.54,8281.56
10/16/21,6,3222.91,895.24,4760,1964.99,901.43,668.84,1557.44,4760,1269.62,2860.23,7620.24
10/16/21,7,3245.11,680,4650.94,1769.02,680.21,710.03,1434.09,4650.94,1030.53,2449.02,7099.97
10/16/21,8,3253.78,433.73,4632.89,1719.17,433.73,923.32,1392.2,4632.89,782.75,2152.9,6785.78
10/16/21,9,3300.17,173.38,4738.77,1158.66,173.38,730.22,1439.6,4738.77,427.45,1332.04,6070.82
10/16/21,10,3285.56,180.36,4666.47,1195.84,180.36,663.8,1373.88,4666.47,539.07,1376.2,6042.67
10/16/21,11,3102.04,475.37,4326.98,1494.64,475.4,861.31,1231.64,4326.98,626.59,1970.01,6296.98
10/16/21,12,2791.84,470.53,3853.06,1502.46,472.5,676.6,1085.31,3853.06,799.78,1972.99,5826.03
10/16/21,13,2623.44,423.81,3373.86,1404.44,424.35,521.97,799.58,3373.86,832.77,1828.25,5202.11
10/16/21,14,2372.71,383.93,2945.78,1222.13,386.62,471.78,614.91,2945.78,705.8,1606.06,4551.82
10/16/21,15,1930.4,345.76,2408.05,1148.08,349.96,436.04,513.34,2408.05,672.15,1493.84,3901.89
10/16/21,16,1747.74,318.09,2188.58,1058.79,321.22,425.34,467.38,2188.58,603.78,1376.88,3565.46
10/16/21,17,1713.63,252.38,2104.6,954.89,255.44,403.26,420.15,2104.6,519.4,1207.27,3311.88
10/16/21,18,1242.68,147.24,1616.59,998.71,147.54,405.83,394.45,1616.59,572.04,1145.95,2762.54
10/16/21,19,1133.44,120.85,1561.12,1828.3,120.85,749.08,430.79,1561.12,1076.11,1949.15,3510.27
10/16/21,20,1188.48,164.99,1722.6,3061.9,164.99,1395.49,521.81,1722.6,1678.73,3226.89,4949.5
10/16/21,21,1112.33,184.55,1769.08,3968.11,184.55,1969.3,648.38,1769.08,2007.18,4152.66,5921.74
10/16/21,22,1281.06,147.04,2013.56,4492.81,147.04,2232.72,697.96,2013.56,2294.63,4639.85,6653.41
10/16/21,23,1278.3,139.85,2189.64,5051.32,139.85,2284.27,867.95,2189.64,2810.44,5191.17,7380.81
10/17/21,0,1153.53,77.06,2094.05,5665.71,77.06,2466.81,896.4,2094.05,3243.01,5742.77,7836.81
10/17/21,1,1238.88,51.57,1991.11,5999.54,51.57,2446.33,710.5,1991.11,3594.95,6051.11,8042.23
10/17/21,2,1402.89,56.13,2057.27,6305.55,56.26,2624.06,604.06,2057.27,3731.66,6361.68,8418.93
10/17/21,3,1486.1,42.54,2088.25,6476.96,43.68,2824.72,554.6,2088.25,3698.65,6519.5,8607.75
10/17/21,4,1496.65,20.29,2076.73,6561.92,22.2,2926.68,530.04,2076.73,3683.37,6582.21,8658.94
10/17/21,5,1547.74,20.57,2145.8,6111.07,22.38,2879.88,554.24,2145.8,3273.2,6131.64,8277.44
10/17/21,6,1637.34,12.07,2236.2,5773.93,15.09,2697.03,551.46,2236.2,3121.28,5786,8022.2
10/17/21,7,1746.36,19.33,2334.41,5487.39,23.02,2519.06,538.45,2334.41,3014.24,5506.72,7841.13
10/17/21,8,1540.37,30.57,2230.21,5142.53,41.21,2285.3,642.86,2230.21,2893.57,5173.1,7403.31
10/17/21,9,856.98,27.94,1284.81,3866.22,39.16,1490.57,405.6,1284.81,2386.67,3894.16,5178.98
10/17/21,10,907.57,21.5,1419.73,3136.45,23.63,1099.42,481.95,1419.73,2065.11,3157.95,4577.68
10/17/21,11,1029.03,26.16,1395.35,3644.24,26.16,1341.02,363.44,1395.35,2306.1,3670.4,5065.75
10/17/21,12,831.87,29.58,1023.33,3818.8,32.54,1555.94,183.42,1023.33,2267.95,3848.38,4871.72
10/17/21,13,579.56,33.39,706.05,4525.74,39.9,2261.76,122.19,706.05,2261.78,4559.13,5265.19
10/17/21,14,365.88,20.99,473.69,4740.82,23.45,2456.77,105.31,473.69,2284.08,4761.81,5235.49
10/17/21,15,242.19,35.2,347.62,4803.96,37.46,2320.14,104.49,347.62,2482.51,4839.16,5186.79
10/17/21,16,211.66,17.55,321.12,5075.58,20.85,2430.94,99.89,321.12,2650.91,5093.13,5414.25
10/17/21,17,210.81,38.39,399.16,5501.75,43.68,2507.14,168.76,399.16,3008.92,5540.14,5939.31
10/17/21,18,241.81,72.66,498.21,5816.3,86.54,2492.19,237.29,498.21,3329.35,5888.96,6387.18
10/17/21,19,343.71,162,885.76,7582.6,184.35,2808.41,535.89,885.76,4758.02,7744.6,8630.38
10/17/21,20,429.45,330.03,1743.51,10327.25,375.75,3268.49,1337.63,1743.51,6989.46,10657.28,12400.78
10/17/21,21,426.79,400.47,2379.38,12284.19,469.67,3446.01,1991.63,2379.38,8729.94,12684.66,15064.04
10/17/21,22,275.16,455.39,2268.79,13820.62,516.17,3522.79,2107.02,2268.79,10123.66,14276.01,16544.8
10/17/21,23,177.41,543.23,2039.64,14772.47,616.81,3559.15,2091.11,2039.64,10910.86,15315.7,17355.34
10/18/21,0,101.37,548.02,1976.37,14878.82,627.61,3521.72,2141.98,1976.37,11010.53,15426.84,17403.21
10/18/21,1,114.08,507.12,2108.01,14521,604.84,3468.33,2239.09,2108.01,10709.79,15028.12,17136.13
10/18/21,2,146.29,629.64,2051.14,14243.33,738.63,3506.69,2128.55,2051.14,10403.95,14872.97,16924.11
10/18/21,3,189.27,788.03,1929.28,13818.52,888.7,3400.22,1950.64,1929.28,10107.01,14606.55,16535.84
10/18/21,4,294.11,755.05,1948.99,13217.54,857.29,3284.82,1829.96,1948.99,9655.39,13972.59,15921.57
10/18/21,5,354.71,657.94,1952.71,11931.49,758.67,2853.16,1697.87,1952.71,8877.72,12589.43,14542.13
10/18/21,6,281.18,652.57,1815.92,11901.24,735.37,2418.44,1626.1,1815.92,9308.64,12553.81,14369.73
10/18/21,7,299,624.79,1686.93,11906.12,710.06,2189.19,1464.31,1686.93,9555.3,12530.91,14217.86
10/18/21,8,215.33,683.27,1494.18,12098.22,773.91,2207.74,1401.58,1494.18,9677.1,12781.49,14275.66
10/18/21,9,107.63,499.49,983.86,10449.1,576.99,1650.28,982.31,983.86,8615.24,10948.59,11932.45
10/18/21,10,137.08,485.02,1250.23,11047.86,544.76,1726.88,1240.44,1250.23,9133.96,11532.88,12783.12
10/18/21,11,172.36,732.15,1145.43,11354.23,804.02,1694.95,1114.12,1145.43,9446.35,12086.38,13231.8
10/18/21,12,165.38,601.93,1003.94,11204.59,644.9,1834.8,929.61,1003.94,9235.78,11806.52,12810.47
10/18/21,13,237.24,512.04,1049.81,12032.38,555.31,2268.35,887.69,1049.81,9645.63,12544.42,13594.22
10/18/21,14,302.38,545.71,1147.62,13245.97,590.83,2785.54,937.75,1147.62,10322.79,13791.68,14939.29
10/18/21,15,452.46,570.05,1362.14,13901.26,620.93,3004.54,986.5,1362.14,10769.02,14471.31,15833.45
10/18/21,16,566.34,629.84,1582.85,14338.51,684.81,3230.78,1090.42,1582.85,10978.85,14968.35,16551.2
10/18/21,17,692.89,691.06,1776.58,14535.14,743.96,3435.55,1188.97,1776.58,10941.41,15226.2,17002.78
10/18/21,18,779.87,666.03,1985.92,14264.62,709.83,3390.4,1341.64,1985.92,10694.84,14930.65,16916.58
10/18/21,19,649.23,974.26,2269.26,15123.13,1044.88,3448.02,1780.3,2269.26,11444.22,16097.39,18366.65
10/18/21,20,554.51,1238.13,2719.71,16032.41,1315.38,3541.03,2392.7,2719.71,12186.63,17270.54,19990.25
10/18/21,21,526.58,1410.58,2872.95,15883.18,1491.7,3486.59,2575.31,2872.95,12086.52,17293.76,20166.7
10/18/21,22,530.71,1394.07,2917.71,15693.65,1472.66,3435.34,2558.88,2917.71,12007.83,17087.72,20005.42
10/18/21,23,489.55,1487.31,2925.73,15402.04,1578.42,3429.45,2655.49,2925.73,11662.17,16889.35,19815.08
10/19/21,0,495.74,1563.32,2827.9,15143.77,1660.9,3374.41,2582.25,2827.9,11421.69,16707.09,19534.99
10/19/21,1,524.97,1617.32,2755.48,15062.4,1711.62,3315.14,2471.3,2755.48,11412.16,16679.72,19435.19
10/19/21,2,535.47,1471.03,2698.82,14867.84,1565.79,3320.29,2343.88,2698.82,11272.25,16338.87,19037.68
10/19/21,3,354,1469.64,2322.23,14874.46,1554.71,3256.55,2214.24,2322.23,11286.84,16344.1,18666.34
10/19/21,4,193.28,1408.58,1888.27,14971.25,1496.47,3317.47,1969.56,1888.27,11291.32,16379.83,18268.1
10/19/21,5,112.48,1440.09,1622.67,14946.34,1524.02,3279.97,1779.26,1622.67,11313.38,16386.43,18009.11
10/19/21,6,66.97,1394.6,1488.98,15168.37,1476.51,3192.01,1651.79,1488.98,11664.66,16562.97,18051.94
10/19/21,7,90.88,1333.04,1635.83,15387.26,1407.86,3092.97,1771.2,1635.83,11993.21,16720.3,18356.12
10/19/21,8,95.22,1235.02,1597.64,14369.41,1306.31,2835.04,1708.8,1597.64,11256.69,15604.43,17202.06
10/19/21,9,44.18,1077.98,1112.27,12348.86,1137.78,2171.58,1304.76,1112.27,9880.8,13426.84,14539.1
10/19/21,10,241.63,1148.46,1662.83,12141.14,1213.92,2039.01,1646.4,1662.83,9811.46,13289.6,14952.42
10/19/21,11,548.39,1212.43,2196.8,11750.38,1286.81,2062.71,1862.72,2196.8,9398.98,12962.81,15159.61
10/19/21,12,547.2,1167.07,2036.37,11153.58,1237.42,2131.43,1709.26,2036.37,8731.71,12320.65,14357.02
10/19/21,13,820.23,1121.18,2258.32,10912.94,1192.48,2320.81,1607.21,2258.32,8351.71,12034.12,14292.44
10/19/21,14,1193.75,1116.27,2631.32,11194.43,1198.01,2738.77,1621.81,2631.32,8189.68,12310.7,14942.02
10/19/21,15,1471.88,1158.06,2830.66,11932.15,1240.02,3077.74,1579.81,2830.66,8551.42,13090.21,15920.87
10/19/21,16,1551.67,1228.86,2891.67,12906.23,1308.81,3206.56,1525.04,2891.67,9434.68,14135.09,17026.76
10/19/21,17,1635.04,1193.8,2910.4,13830.54,1277.28,3297.39,1416.24,2910.4,10308.79,15024.34,17934.74
10/19/21,18,1566.79,1168.54,2924.76,14049.79,1238.01,2968.86,1511.34,2924.76,10858.09,15218.33,18143.09
10/19/21,19,1280.14,1250.14,3015.48,14097.47,1327.19,2553.25,1983.59,3015.48,11218.9,15347.61,18363.07
10/19/21,20,1440.38,1338.78,3694.48,14893.24,1430.16,2346.33,2523.12,3694.48,12186.51,16232.02,19926.5
10/19/21,21,1721.72,1496.79,4140.35,15193.6,1583.63,2001.43,2664.05,4140.35,12859.89,16690.39,20830.72
10/19/21,22,1707.51,1569.54,4036.92,15140.14,1653.03,1750.44,2555.87,4036.92,13079.75,16709.68,20746.6
10/19/21,23,1569.74,1516.69,3759.39,14913.89,1595.06,1779.79,2399.72,3759.39,12845.66,16430.58,20189.97
10/20/21,0,1444.16,1439.89,3517.61,14401.01,1509.51,1897.25,2262.49,3517.61,12245.1,15840.9,19358.51
10/20/21,1,1113.51,1407.7,3123.86,13871.16,1477.68,2184.86,2130.03,3123.86,11496.64,15278.86,18402.72
10/20/21,2,922.46,1375.37,2703.44,13764.48,1455.34,2643.88,1921.64,2703.44,10899.96,15139.85,17843.28
10/20/21,3,635.97,1410.61,2158.99,13353.29,1494.85,2645.02,1631.14,2158.99,10515.9,14763.9,16922.88
10/20/21,4,387.56,1261.28,1874.34,12288.12,1347.97,1978.66,1524.05,1874.34,10185.5,13549.4,15423.74
10/20/21,5,336.71,1077.34,1716.09,11105.84,1152.31,1657.41,1348.64,1716.09,9404.2,12183.18,13899.27
10/20/21,6,290.71,1003.86,1452.1,10052.33,1073.16,1544.58,1130.34,1452.1,8469.5,11056.19,12508.29
10/20/21,7,238.62,917.21,1201.54,9089.33,986.23,1568.41,927.62,1201.54,7487.19,10006.54,11208.07
10/20/21,8,113.35,691.35,1001.81,8167.12,727.6,1789.06,913.88,1001.81,6316.39,8858.47,9860.28
10/20/21,9,68.86,524.36,746.27,5481.01,502.33,1283.38,660.71,746.27,4236.36,6005.37,6751.64
10/20/21,10,190.77,448.51,819.49,3600.42,465.53,1178.29,622.47,819.49,2411.35,4048.93,4868.41
10/20/21,11,212.22,440.01,760.56,2513.07,458.4,934.55,563.97,760.56,1544.51,2953.08,3713.65
10/20/21,12,176.21,248.83,491.85,1764.03,259.79,574.98,328.52,491.85,1165.2,2012.86,2504.7
10/20/21,13,197.52,113.23,404.57,1026.98,117.61,270.16,199.48,404.57,760.01,1140.21,1544.78
10/20/21,14,440.14,59.41,631.5,511.43,63.49,66.29,185.98,631.5,446.44,570.84,1202.34
10/20/21,15,841.33,56.4,1115.9,311.85,60.95,19.33,263.3,1115.9,299.24,368.25,1484.15
